EC	Genus
EC:2.3.1.191	Beta_proteobacterium
EC:2.3.1.234	Beta_proteobacterium
EC:2.3.1.241	Beta_proteobacterium
EC:2.3.1.30	Beta_proteobacterium
EC:2.3.1.31	Beta_proteobacterium
EC:2.3.1.35	Beta_proteobacterium
EC:2.3.1.39	Beta_proteobacterium
EC:2.3.1.41	Beta_proteobacterium
EC:2.3.1.47	Beta_proteobacterium
EC:2.3.1.51	Beta_proteobacterium
EC:2.3.1.61	Beta_proteobacterium
EC:2.3.1.8	Beta_proteobacterium
EC:2.3.1.9	Beta_proteobacterium
EC:2.3.2.2	Beta_proteobacterium
EC:2.3.2.6	Beta_proteobacterium
EC:2.3.2.8	Beta_proteobacterium
EC:2.3.3.1	Beta_proteobacterium
EC:2.3.3.13	Beta_proteobacterium
EC:2.3.3.15	Beta_proteobacterium
EC:2.3.3.9	Beta_proteobacterium
EC:2.4.1.1	Beta_proteobacterium
EC:2.4.1.18	Beta_proteobacterium
EC:2.4.1.182	Beta_proteobacterium
EC:2.4.1.21	Beta_proteobacterium
EC:2.4.1.227	Beta_proteobacterium
EC:2.4.2.10	Beta_proteobacterium
EC:2.4.2.14	Beta_proteobacterium
EC:2.4.2.17	Beta_proteobacterium
EC:2.4.2.18	Beta_proteobacterium
EC:2.4.2.19	Beta_proteobacterium
EC:2.4.2.21	Beta_proteobacterium
EC:2.4.2.28	Beta_proteobacterium
EC:2.4.2.29	Beta_proteobacterium
EC:2.4.2.8	Beta_proteobacterium
EC:2.4.2.9	Beta_proteobacterium
EC:2.4.99.12	Beta_proteobacterium
EC:2.4.99.13	Beta_proteobacterium
EC:2.4.99.14	Beta_proteobacterium
EC:2.4.99.15	Beta_proteobacterium
EC:2.4.99.16	Beta_proteobacterium
EC:2.4.99.17	Beta_proteobacterium
EC:2.5.1.1	Beta_proteobacterium
EC:2.5.1.10	Beta_proteobacterium
EC:2.5.1.15	Beta_proteobacterium
EC:2.5.1.16	Beta_proteobacterium
EC:2.5.1.17	Beta_proteobacterium
EC:2.5.1.18	Beta_proteobacterium
EC:2.5.1.19	Beta_proteobacterium
EC:2.5.1.3	Beta_proteobacterium
EC:2.5.1.30	Beta_proteobacterium
EC:2.5.1.31	Beta_proteobacterium
EC:2.5.1.32	Beta_proteobacterium
EC:2.5.1.39	Beta_proteobacterium
EC:2.5.1.47	Beta_proteobacterium
EC:2.5.1.49	Beta_proteobacterium
EC:2.5.1.54	Beta_proteobacterium
EC:2.5.1.55	Beta_proteobacterium
EC:2.5.1.56	Beta_proteobacterium
EC:2.5.1.6	Beta_proteobacterium
EC:2.5.1.61	Beta_proteobacterium
EC:2.5.1.7	Beta_proteobacterium
EC:2.5.1.72	Beta_proteobacterium
EC:2.5.1.74	Beta_proteobacterium
EC:2.5.1.75	Beta_proteobacterium
EC:2.5.1.78	Beta_proteobacterium
EC:2.5.1.9	Beta_proteobacterium
EC:2.5.1.90	Beta_proteobacterium
EC:2.6.1.11	Beta_proteobacterium
EC:2.6.1.13	Beta_proteobacterium
EC:2.6.1.16	Beta_proteobacterium
EC:2.6.1.17	Beta_proteobacterium
EC:2.6.1.2	Beta_proteobacterium
EC:2.6.1.21	Beta_proteobacterium
EC:2.6.1.42	Beta_proteobacterium
EC:2.6.1.52	Beta_proteobacterium
EC:2.6.1.57	Beta_proteobacterium
EC:2.6.1.62	Beta_proteobacterium
EC:2.6.1.66	Beta_proteobacterium
EC:2.6.1.9	Beta_proteobacterium
EC:2.6.99.2	Beta_proteobacterium
EC:2.7.1.107	Beta_proteobacterium
EC:2.7.1.11	Beta_proteobacterium
EC:2.7.1.130	Beta_proteobacterium
EC:2.7.1.148	Beta_proteobacterium
EC:2.7.1.156	Beta_proteobacterium
EC:2.7.1.167	Beta_proteobacterium
EC:2.7.1.19	Beta_proteobacterium
EC:2.7.1.2	Beta_proteobacterium
EC:2.7.1.20	Beta_proteobacterium
EC:2.7.1.23	Beta_proteobacterium
EC:2.7.1.24	Beta_proteobacterium
EC:2.7.1.26	Beta_proteobacterium
EC:2.7.1.30	Beta_proteobacterium
EC:2.7.1.33	Beta_proteobacterium
EC:2.7.1.39	Beta_proteobacterium
EC:2.7.1.40	Beta_proteobacterium
EC:2.7.1.49	Beta_proteobacterium
EC:2.7.1.69	Beta_proteobacterium
EC:2.7.1.71	Beta_proteobacterium
EC:2.7.10.1	Beta_proteobacterium
EC:2.7.11.1	Beta_proteobacterium
EC:2.7.11.5	Beta_proteobacterium
EC:2.7.13.1	Beta_proteobacterium
EC:2.7.13.3	Beta_proteobacterium
EC:2.7.2.1	Beta_proteobacterium
EC:2.7.2.11	Beta_proteobacterium
EC:2.7.2.3	Beta_proteobacterium
EC:2.7.2.4	Beta_proteobacterium
EC:2.7.2.8	Beta_proteobacterium
EC:2.7.3.9	Beta_proteobacterium
EC:2.7.4.1	Beta_proteobacterium
EC:2.7.4.16	Beta_proteobacterium
EC:2.7.4.22	Beta_proteobacterium
EC:2.7.4.3	Beta_proteobacterium
EC:2.7.4.6	Beta_proteobacterium
EC:2.7.4.7	Beta_proteobacterium
EC:2.7.4.8	Beta_proteobacterium
EC:2.7.4.9	Beta_proteobacterium
EC:2.7.6.1	Beta_proteobacterium
EC:2.7.6.3	Beta_proteobacterium
EC:2.7.6.5	Beta_proteobacterium
EC:2.7.7.13	Beta_proteobacterium
EC:2.7.7.18	Beta_proteobacterium
EC:2.7.7.19	Beta_proteobacterium
EC:2.7.7.2	Beta_proteobacterium
EC:2.7.7.23	Beta_proteobacterium
EC:2.7.7.24	Beta_proteobacterium
EC:2.7.7.27	Beta_proteobacterium
EC:2.7.7.3	Beta_proteobacterium
EC:2.7.7.38	Beta_proteobacterium
EC:2.7.7.4	Beta_proteobacterium
EC:2.7.7.41	Beta_proteobacterium
EC:2.7.7.42	Beta_proteobacterium
EC:2.7.7.43	Beta_proteobacterium
EC:2.7.7.53	Beta_proteobacterium
EC:2.7.7.56	Beta_proteobacterium
EC:2.7.7.59	Beta_proteobacterium
EC:2.7.7.6	Beta_proteobacterium
EC:2.7.7.60	Beta_proteobacterium
EC:2.7.7.62	Beta_proteobacterium
EC:2.7.7.7	Beta_proteobacterium
EC:2.7.7.70	Beta_proteobacterium
EC:2.7.7.72	Beta_proteobacterium
EC:2.7.7.75	Beta_proteobacterium
EC:2.7.7.76	Beta_proteobacterium
EC:2.7.7.77	Beta_proteobacterium
EC:2.7.7.8	Beta_proteobacterium
EC:2.7.7.87	Beta_proteobacterium
EC:2.7.7.9	Beta_proteobacterium
EC:2.7.8.13	Beta_proteobacterium
EC:2.7.8.20	Beta_proteobacterium
EC:2.7.8.26	Beta_proteobacterium
EC:2.7.8.5	Beta_proteobacterium
EC:2.7.8.6	Beta_proteobacterium
EC:2.7.8.7	Beta_proteobacterium
EC:2.7.8.8	Beta_proteobacterium
EC:2.7.9.2	Beta_proteobacterium
EC:2.7.9.3	Beta_proteobacterium
EC:2.8.1.1	Beta_proteobacterium
EC:2.8.1.10	Beta_proteobacterium
EC:2.8.1.12	Beta_proteobacterium
EC:2.8.1.2	Beta_proteobacterium
EC:2.8.1.6	Beta_proteobacterium
EC:2.8.1.7	Beta_proteobacterium
EC:2.8.1.8	Beta_proteobacterium
EC:2.8.3.15	Beta_proteobacterium
EC:2.8.4.3	Beta_proteobacterium
EC:2.8.4.4	Beta_proteobacterium
EC:3.1.1.29	Beta_proteobacterium
EC:3.1.1.5	Beta_proteobacterium
EC:3.1.1.61	Beta_proteobacterium
EC:3.1.1.85	Beta_proteobacterium
EC:3.1.11.2	Beta_proteobacterium
EC:3.1.11.5	Beta_proteobacterium
EC:3.1.11.6	Beta_proteobacterium
EC:3.1.13.1	Beta_proteobacterium
EC:3.1.2.12	Beta_proteobacterium
EC:3.1.2.23	Beta_proteobacterium
EC:3.1.2.25	Beta_proteobacterium
EC:3.1.2.6	Beta_proteobacterium
EC:3.1.22.4	Beta_proteobacterium
EC:3.1.26.12	Beta_proteobacterium
EC:3.1.26.3	Beta_proteobacterium
EC:3.1.26.4	Beta_proteobacterium
EC:3.1.26.5	Beta_proteobacterium
EC:3.1.3.1	Beta_proteobacterium
EC:3.1.3.11	Beta_proteobacterium
EC:3.1.3.16	Beta_proteobacterium
EC:3.1.3.18	Beta_proteobacterium
EC:3.1.3.25	Beta_proteobacterium
EC:3.1.3.27	Beta_proteobacterium
EC:3.1.3.3	Beta_proteobacterium
EC:3.1.3.45	Beta_proteobacterium
EC:3.1.3.48	Beta_proteobacterium
EC:3.1.3.5	Beta_proteobacterium
EC:3.1.3.7	Beta_proteobacterium
EC:3.1.3.73	Beta_proteobacterium
EC:3.1.3.82	Beta_proteobacterium
EC:3.1.3.83	Beta_proteobacterium
EC:3.1.4.17	Beta_proteobacterium
EC:3.1.4.46	Beta_proteobacterium
EC:3.1.5.1	Beta_proteobacterium
EC:3.1.7.2	Beta_proteobacterium
EC:3.2.1.1	Beta_proteobacterium
EC:3.2.1.141	Beta_proteobacterium
EC:3.2.1.20	Beta_proteobacterium
EC:3.2.1.52	Beta_proteobacterium
EC:3.2.1.58	Beta_proteobacterium
EC:3.2.2.21	Beta_proteobacterium
EC:3.2.2.23	Beta_proteobacterium
EC:3.3.1.1	Beta_proteobacterium
EC:3.4.11.1	Beta_proteobacterium
EC:3.4.11.18	Beta_proteobacterium
EC:3.4.11.2	Beta_proteobacterium
EC:3.4.11.5	Beta_proteobacterium
EC:3.4.11.9	Beta_proteobacterium
EC:3.4.16.4	Beta_proteobacterium
EC:3.4.19.13	Beta_proteobacterium
EC:3.4.21.102	Beta_proteobacterium
EC:3.4.21.107	Beta_proteobacterium
EC:3.4.21.53	Beta_proteobacterium
EC:3.4.21.88	Beta_proteobacterium
EC:3.4.21.89	Beta_proteobacterium
EC:3.4.21.92	Beta_proteobacterium
EC:3.4.23.36	Beta_proteobacterium
EC:3.4.23.43	Beta_proteobacterium
EC:3.4.24.70	Beta_proteobacterium
EC:3.4.24.84	Beta_proteobacterium
EC:3.4.25.2	Beta_proteobacterium
EC:3.5.1.1	Beta_proteobacterium
EC:3.5.1.10	Beta_proteobacterium
EC:3.5.1.105	Beta_proteobacterium
EC:3.5.1.108	Beta_proteobacterium
EC:3.5.1.118	Beta_proteobacterium
EC:3.5.1.18	Beta_proteobacterium
EC:3.5.1.19	Beta_proteobacterium
EC:3.5.1.28	Beta_proteobacterium
EC:3.5.1.32	Beta_proteobacterium
EC:3.5.1.42	Beta_proteobacterium
EC:3.5.1.88	Beta_proteobacterium
EC:3.5.2.14	Beta_proteobacterium
EC:3.5.2.3	Beta_proteobacterium
EC:3.5.2.7	Beta_proteobacterium
EC:3.5.3.4	Beta_proteobacterium
EC:3.5.3.8	Beta_proteobacterium
EC:3.5.4.1	Beta_proteobacterium
EC:3.5.4.10	Beta_proteobacterium
EC:3.5.4.13	Beta_proteobacterium
EC:3.5.4.16	Beta_proteobacterium
EC:3.5.4.19	Beta_proteobacterium
EC:3.5.4.25	Beta_proteobacterium
EC:3.5.4.26	Beta_proteobacterium
EC:3.5.4.28	Beta_proteobacterium
EC:3.5.4.3	Beta_proteobacterium
EC:3.5.4.31	Beta_proteobacterium
EC:3.5.4.33	Beta_proteobacterium
EC:3.5.4.9	Beta_proteobacterium
EC:3.5.5.1	Beta_proteobacterium
EC:3.6.1.1	Beta_proteobacterium
EC:3.6.1.11	Beta_proteobacterium
EC:3.6.1.13	Beta_proteobacterium
EC:3.6.1.22	Beta_proteobacterium
EC:3.6.1.23	Beta_proteobacterium
EC:3.6.1.27	Beta_proteobacterium
EC:3.6.1.31	Beta_proteobacterium
EC:3.6.1.40	Beta_proteobacterium
EC:3.6.1.41	Beta_proteobacterium
EC:3.6.1.54	Beta_proteobacterium
EC:3.6.1.55	Beta_proteobacterium
EC:3.6.1.66	Beta_proteobacterium
EC:3.6.1.7	Beta_proteobacterium
EC:3.6.3.14	Beta_proteobacterium
EC:3.6.3.16	Beta_proteobacterium
EC:3.6.3.25	Beta_proteobacterium
EC:3.6.3.27	Beta_proteobacterium
EC:3.6.3.28	Beta_proteobacterium
EC:3.6.3.29	Beta_proteobacterium
EC:3.6.3.30	Beta_proteobacterium
EC:3.6.3.34	Beta_proteobacterium
EC:3.6.3.4	Beta_proteobacterium
EC:3.6.3.41	Beta_proteobacterium
EC:3.6.3.54	Beta_proteobacterium
EC:3.6.3.55	Beta_proteobacterium
EC:3.6.3.8	Beta_proteobacterium
EC:3.6.4.12	Beta_proteobacterium
EC:3.6.4.13	Beta_proteobacterium
EC:3.7.1.2	Beta_proteobacterium
EC:3.7.1.20	Beta_proteobacterium
EC:3.7.1.21	Beta_proteobacterium
EC:3.8.1.2	Beta_proteobacterium
EC:4.1.1.19	Beta_proteobacterium
EC:4.1.1.20	Beta_proteobacterium
EC:4.1.1.23	Beta_proteobacterium
EC:4.1.1.3	Beta_proteobacterium
EC:4.1.1.31	Beta_proteobacterium
EC:4.1.1.32	Beta_proteobacterium
EC:4.1.1.36	Beta_proteobacterium
EC:4.1.1.37	Beta_proteobacterium
EC:4.1.1.47	Beta_proteobacterium
EC:4.1.1.48	Beta_proteobacterium
EC:4.1.1.65	Beta_proteobacterium
EC:4.1.1.74	Beta_proteobacterium
EC:4.1.1.76	Beta_proteobacterium
EC:4.1.1.9	Beta_proteobacterium
EC:4.1.1.98	Beta_proteobacterium
EC:4.1.2.13	Beta_proteobacterium
EC:4.1.2.17	Beta_proteobacterium
EC:4.1.2.25	Beta_proteobacterium
EC:4.1.2.44	Beta_proteobacterium
EC:4.1.2.50	Beta_proteobacterium
EC:4.1.2.52	Beta_proteobacterium
EC:4.1.3.1	Beta_proteobacterium
EC:4.1.3.27	Beta_proteobacterium
EC:4.1.3.34	Beta_proteobacterium
EC:4.1.3.4	Beta_proteobacterium
EC:4.1.3.40	Beta_proteobacterium
EC:4.1.99.1	Beta_proteobacterium
EC:4.1.99.12	Beta_proteobacterium
EC:4.1.99.17	Beta_proteobacterium
EC:4.1.99.18	Beta_proteobacterium
EC:4.2.1.1	Beta_proteobacterium
EC:4.2.1.10	Beta_proteobacterium
EC:4.2.1.100	Beta_proteobacterium
EC:4.2.1.11	Beta_proteobacterium
EC:4.2.1.17	Beta_proteobacterium
EC:4.2.1.18	Beta_proteobacterium
EC:4.2.1.19	Beta_proteobacterium
EC:4.2.1.2	Beta_proteobacterium
EC:4.2.1.20	Beta_proteobacterium
EC:4.2.1.22	Beta_proteobacterium
EC:4.2.1.24	Beta_proteobacterium
EC:4.2.1.3	Beta_proteobacterium
EC:4.2.1.32	Beta_proteobacterium
EC:4.2.1.33	Beta_proteobacterium
EC:4.2.1.35	Beta_proteobacterium
EC:4.2.1.46	Beta_proteobacterium
EC:4.2.1.49	Beta_proteobacterium
EC:4.2.1.51	Beta_proteobacterium
EC:4.2.1.55	Beta_proteobacterium
EC:4.2.1.59	Beta_proteobacterium
EC:4.2.1.75	Beta_proteobacterium
EC:4.2.1.9	Beta_proteobacterium
EC:4.2.1.96	Beta_proteobacterium
EC:4.2.1.99	Beta_proteobacterium
EC:4.2.3.1	Beta_proteobacterium
EC:4.2.3.12	Beta_proteobacterium
EC:4.2.3.4	Beta_proteobacterium
EC:4.2.3.5	Beta_proteobacterium
EC:4.2.99.18	Beta_proteobacterium
EC:4.3.1.12	Beta_proteobacterium
EC:4.3.1.19	Beta_proteobacterium
EC:4.3.1.3	Beta_proteobacterium
EC:4.3.2.1	Beta_proteobacterium
EC:4.3.2.2	Beta_proteobacterium
EC:4.3.2.3	Beta_proteobacterium
EC:4.3.3.7	Beta_proteobacterium
EC:4.3.99.3	Beta_proteobacterium
EC:4.4.1.1	Beta_proteobacterium
EC:4.4.1.11	Beta_proteobacterium
EC:4.4.1.16	Beta_proteobacterium
EC:4.4.1.5	Beta_proteobacterium
EC:4.4.1.8	Beta_proteobacterium
EC:4.6.1.1	Beta_proteobacterium
EC:4.6.1.12	Beta_proteobacterium
EC:4.99.1.1	Beta_proteobacterium
EC:4.99.1.3	Beta_proteobacterium
EC:4.99.1.4	Beta_proteobacterium
EC:5.1.1.1	Beta_proteobacterium
EC:5.1.1.3	Beta_proteobacterium
EC:5.1.1.7	Beta_proteobacterium
EC:5.1.2.2	Beta_proteobacterium
EC:5.1.2.3	Beta_proteobacterium
EC:5.1.3.1	Beta_proteobacterium
EC:5.1.3.13	Beta_proteobacterium
EC:5.1.3.14	Beta_proteobacterium
EC:5.1.3.15	Beta_proteobacterium
EC:5.1.3.2	Beta_proteobacterium
EC:5.1.3.20	Beta_proteobacterium
EC:5.1.3.6	Beta_proteobacterium
EC:5.1.99.3	Beta_proteobacterium
EC:5.2.1.4	Beta_proteobacterium
EC:5.2.1.8	Beta_proteobacterium
EC:5.3.1.1	Beta_proteobacterium
EC:5.3.1.13	Beta_proteobacterium
EC:5.3.1.16	Beta_proteobacterium
EC:5.3.1.22	Beta_proteobacterium
EC:5.3.1.23	Beta_proteobacterium
EC:5.3.1.24	Beta_proteobacterium
EC:5.3.1.28	Beta_proteobacterium
EC:5.3.1.6	Beta_proteobacterium
EC:5.3.1.8	Beta_proteobacterium
EC:5.3.1.9	Beta_proteobacterium
EC:5.3.3.18	Beta_proteobacterium
EC:5.3.3.2	Beta_proteobacterium
EC:5.3.4.1	Beta_proteobacterium
EC:5.4.2.10	Beta_proteobacterium
EC:5.4.2.11	Beta_proteobacterium
EC:5.4.2.12	Beta_proteobacterium
EC:5.4.2.2	Beta_proteobacterium
EC:5.4.2.8	Beta_proteobacterium
EC:5.4.3.8	Beta_proteobacterium
EC:5.4.99.12	Beta_proteobacterium
EC:5.4.99.15	Beta_proteobacterium
EC:5.4.99.16	Beta_proteobacterium
EC:5.4.99.18	Beta_proteobacterium
EC:5.4.99.19	Beta_proteobacterium
EC:5.4.99.2	Beta_proteobacterium
EC:5.4.99.20	Beta_proteobacterium
EC:5.4.99.21	Beta_proteobacterium
EC:5.4.99.22	Beta_proteobacterium
EC:5.4.99.23	Beta_proteobacterium
EC:5.4.99.24	Beta_proteobacterium
EC:5.4.99.25	Beta_proteobacterium
EC:5.4.99.5	Beta_proteobacterium
EC:5.99.1.2	Beta_proteobacterium
EC:5.99.1.3	Beta_proteobacterium
EC:6.1.1.1	Beta_proteobacterium
EC:6.1.1.10	Beta_proteobacterium
EC:6.1.1.11	Beta_proteobacterium
EC:6.1.1.12	Beta_proteobacterium
EC:6.1.1.14	Beta_proteobacterium
EC:6.1.1.15	Beta_proteobacterium
EC:6.1.1.16	Beta_proteobacterium
EC:6.1.1.17	Beta_proteobacterium
EC:6.1.1.18	Beta_proteobacterium
EC:6.1.1.19	Beta_proteobacterium
EC:6.1.1.2	Beta_proteobacterium
EC:6.1.1.20	Beta_proteobacterium
EC:6.1.1.21	Beta_proteobacterium
EC:6.1.1.3	Beta_proteobacterium
EC:6.1.1.4	Beta_proteobacterium
EC:6.1.1.5	Beta_proteobacterium
EC:6.1.1.6	Beta_proteobacterium
EC:6.1.1.7	Beta_proteobacterium
EC:6.1.1.9	Beta_proteobacterium
EC:6.2.1.1	Beta_proteobacterium
EC:6.2.1.16	Beta_proteobacterium
EC:6.2.1.17	Beta_proteobacterium
EC:6.2.1.25	Beta_proteobacterium
EC:6.2.1.3	Beta_proteobacterium
EC:6.2.1.30	Beta_proteobacterium
EC:6.2.1.32	Beta_proteobacterium
EC:6.2.1.34	Beta_proteobacterium
EC:6.2.1.5	Beta_proteobacterium
EC:6.3.1.10	Beta_proteobacterium
EC:6.3.1.2	Beta_proteobacterium
EC:6.3.1.5	Beta_proteobacterium
EC:6.3.2.1	Beta_proteobacterium
EC:6.3.2.10	Beta_proteobacterium
EC:6.3.2.12	Beta_proteobacterium
EC:6.3.2.13	Beta_proteobacterium
EC:6.3.2.17	Beta_proteobacterium
EC:6.3.2.2	Beta_proteobacterium
EC:6.3.2.3	Beta_proteobacterium
EC:6.3.2.4	Beta_proteobacterium
EC:6.3.2.5	Beta_proteobacterium
EC:6.3.2.6	Beta_proteobacterium
EC:6.3.2.8	Beta_proteobacterium
EC:6.3.2.9	Beta_proteobacterium
EC:6.3.3.1	Beta_proteobacterium
EC:6.3.3.3	Beta_proteobacterium
EC:6.3.4.13	Beta_proteobacterium
EC:6.3.4.14	Beta_proteobacterium
EC:6.3.4.15	Beta_proteobacterium
EC:6.3.4.18	Beta_proteobacterium
EC:6.3.4.19	Beta_proteobacterium
EC:6.3.4.2	Beta_proteobacterium
EC:6.3.4.20	Beta_proteobacterium
EC:6.3.4.21	Beta_proteobacterium
EC:6.3.4.4	Beta_proteobacterium
EC:6.3.4.5	Beta_proteobacterium
EC:6.3.5.1	Beta_proteobacterium
EC:6.3.5.10	Beta_proteobacterium
EC:6.3.5.11	Beta_proteobacterium
EC:6.3.5.2	Beta_proteobacterium
EC:6.3.5.3	Beta_proteobacterium
EC:6.3.5.4	Beta_proteobacterium
EC:6.3.5.5	Beta_proteobacterium
EC:6.3.5.6	Beta_proteobacterium
EC:6.3.5.7	Beta_proteobacterium
EC:6.3.5.9	Beta_proteobacterium
EC:6.4.1.2	Beta_proteobacterium
EC:6.4.1.3	Beta_proteobacterium
EC:6.4.1.4	Beta_proteobacterium
EC:6.5.1.1	Beta_proteobacterium
EC:6.5.1.2	Beta_proteobacterium
EC:6.5.1.3	Beta_proteobacterium
EC:6.5.1.6	Beta_proteobacterium
EC:6.5.1.7	Beta_proteobacterium
EC:6.6.1.2	Beta_proteobacterium
EC:1.1.1.1	Candidatus_desulforudis
EC:1.1.1.100	Candidatus_desulforudis
EC:1.1.1.133	Candidatus_desulforudis
EC:1.1.1.157	Candidatus_desulforudis
EC:1.1.1.193	Candidatus_desulforudis
EC:1.1.1.205	Candidatus_desulforudis
EC:1.1.1.23	Candidatus_desulforudis
EC:1.1.1.25	Candidatus_desulforudis
EC:1.1.1.267	Candidatus_desulforudis
EC:1.1.1.27	Candidatus_desulforudis
EC:1.1.1.3	Candidatus_desulforudis
EC:1.1.1.336	Candidatus_desulforudis
EC:1.1.1.38	Candidatus_desulforudis
EC:1.1.1.42	Candidatus_desulforudis
EC:1.1.1.85	Candidatus_desulforudis
EC:1.1.1.86	Candidatus_desulforudis
EC:1.1.1.94	Candidatus_desulforudis
EC:1.1.1.95	Candidatus_desulforudis
EC:1.1.3.15	Candidatus_desulforudis
EC:1.12.1.3	Candidatus_desulforudis
EC:1.12.99.6	Candidatus_desulforudis
EC:1.15.1.1	Candidatus_desulforudis
EC:1.15.1.2	Candidatus_desulforudis
EC:1.16.3.1	Candidatus_desulforudis
EC:1.17.1.2	Candidatus_desulforudis
EC:1.17.1.8	Candidatus_desulforudis
EC:1.17.4.1	Candidatus_desulforudis
EC:1.17.4.2	Candidatus_desulforudis
EC:1.17.7.1	Candidatus_desulforudis
EC:1.17.7.3	Candidatus_desulforudis
